date,start_time,end_time,duration,total_pkts,ave_rate,std_rate
2008-2-10,14:00:00,14:15:01,900.7,11456842,68.57,15.8
2008-2-11,14:00:00,14:15:01,900.45,13928553,74.5,11.18
2008-2-12,14:00:00,14:15:00,899.68,17872400,120.81,32.27
2008-2-13,14:00:00,14:15:00,900.37,18863535,125.35,27.66
2008-2-14,14:00:00,14:15:01,900.4,17335113,117.33,26.7
2008-2-15,14:00:00,14:15:01,900.45,20481861,128.31,28.83
2008-2-16,14:00:00,14:15:01,900.56,12396893,73.45,23.16
2008-2-17,14:00:00,14:15:00,899.68,10245189,61.82,8.99
2008-2-18,14:00:00,14:15:01,900.36,22504226,135.67,28.99
2008-2-19,14:00:01,14:15:00,899.63,17100672,100.61,18.8
2008-2-20,14:00:01,14:15:01,899.93,15462195,95.25,24.15
2008-2-21,14:00:00,14:15:00,900.36,15821386,86.25,16.42
2008-2-22,14:00:00,14:15:00,899.93,17284236,122.27,44.43
2008-2-23,14:00:01,14:15:00,899.82,14100053,74.77,19.96
2008-2-24,14:00:01,14:15:00,899.74,10998204,57,13.36
2008-2-25,14:00:01,14:15:00,899.15,17885888,111.57,51.92
2008-2-26,14:00:01,14:15:00,899.36,16106400,98.93,20.44
2008-2-27,14:00:00,14:15:00,900,17495024,108.56,28.24
2008-2-28,14:00:01,14:15:01,899.94,23755514,128.43,14.96
2008-2-29,14:00:00,14:15:00,900.05,16002507,97.99,35.83
2008-3-1,14:00:00,14:15:01,900.42,13653988,78.95,12.21
2008-3-2,14:00:00,14:15:00,899.39,9351034,54.79,9.74
2008-3-3,14:00:00,14:15:00,899.8,15192144,87.41,10.42
2008-3-4,14:00:01,14:15:00,899.13,16300888,88.01,13.61
2008-3-5,14:00:01,14:15:01,900.02,14896300,83.79,13.27
2008-3-6,14:00:00,14:15:00,899.95,13011776,76.44,16.17
2008-3-7,14:00:00,14:15:00,899.89,11700856,65.54,12.25
2008-3-8,14:00:00,14:15:00,899.92,9715297,55.21,11.74
2008-3-9,14:00:01,14:15:01,900.17,8504567,44.02,7.7
2008-3-10,14:00:01,14:15:01,900.01,16126255,92.49,15.89
2008-3-11,14:00:01,14:15:00,899.13,13946560,83.88,25.37
2008-3-12,14:00:01,14:15:01,900.4,15717773,99.71,28.36
2008-3-13,14:00:00,14:15:00,900.44,14916033,92.51,30.46
2008-3-14,14:00:01,14:15:00,899.33,15071190,84.42,14.82
2008-3-15,14:00:00,14:15:00,900.44,13471608,82.46,15.39
2008-3-16,14:00:00,14:15:00,900.26,8859293,49.25,12.66
2008-3-17,14:00:01,14:15:01,900.24,17818069,96.98,22.67
2008-3-18,14:00:00,14:15:00,900.36,15969275,96.78,21.33
2008-3-19,14:00:01,14:15:01,899.95,12446748,74.27,16.56
2008-3-20,14:00:00,14:15:00,899.74,12045841,66.44,17.83
2008-3-21,14:00:00,14:15:01,900.42,13193034,71.72,15.41
2008-3-22,14:00:00,14:15:00,899.4,13688588,81.73,11.58
2008-3-23,14:00:00,14:15:01,900.54,11660135,61.71,8.62
2008-3-24,14:00:01,14:15:00,899.19,12351082,66.96,15.13
2008-3-25,14:00:01,14:15:01,900.06,13009641,71.56,10.76
2008-3-26,14:00:01,14:15:01,900.2,19530123,110.81,19.74
2008-3-27,14:00:01,14:15:01,900.05,19674676,113.61,14.51
2008-3-28,14:00:00,14:15:00,900.05,17952041,112.96,18.6
2008-3-29,14:00:00,14:15:01,900.38,16655747,104.93,15.52
2008-3-30,14:00:00,14:15:00,900.11,13809890,84.44,13.01
2008-3-31,14:00:01,14:15:00,899.24,18549012,111.1,14.02
2008-4-1,14:00:00,14:15:01,900.94,20356483,122.9,21.44
2008-4-2,14:00:01,14:15:01,900.32,19853801,122.25,22.4
2008-4-3,14:00:01,14:15:01,900.32,21747034,117.11,17.97
2008-4-4,14:00:00,14:15:01,900.27,20030332,111.28,13.95
2008-4-5,14:00:00,14:15:01,900.59,15806540,91.79,14.11
2008-4-6,14:00:00,14:15:00,899.9,12021228,63.61,11.63
2008-4-7,14:00:01,14:15:01,899.82,32498979,159.3,24.29
2008-4-8,14:00:01,14:15:00,899.64,22205956,138.41,24.19
2008-4-9,14:00:00,14:15:01,900.51,25752490,160.28,24.33
2008-4-10,14:00:00,14:15:01,900.79,21245578,131.18,23.57
2008-4-11,14:00:00,14:15:00,899.7,24283668,148.39,20.31
2008-4-12,14:00:01,14:15:01,900.26,17085909,102.55,31.07
2008-4-13,14:00:00,14:15:00,899.94,11999580,63.95,9.28
2008-4-14,14:00:01,14:15:01,900.05,22864792,133.82,20.05
2008-4-15,14:00:01,14:15:00,899.19,24357254,156.99,28.09
2008-4-16,14:00:00,14:15:01,900.53,24553965,146.27,24.16
2008-4-17,14:00:01,14:15:01,899.75,26115910,155.92,24.41
2008-4-18,14:00:00,14:15:00,899.78,25960111,167.77,26.94
2008-4-19,14:00:01,14:15:00,899.88,21332022,134.77,24.89
2008-4-20,14:00:01,14:15:01,900.13,13822531,82.17,13.05
2008-4-21,14:00:01,14:15:00,899.17,27014023,164.03,22.99
2008-4-22,14:00:01,14:15:00,899.15,30887607,202.65,22.63
2008-4-23,14:00:01,14:15:01,900.02,25044687,124.75,14.69
2008-4-24,14:00:00,14:15:00,899.94,28457704,160.28,21.97
2008-4-25,14:00:00,14:15:00,899.82,26308972,156.99,19.15
2008-4-26,14:00:00,14:15:00,899.98,18570610,107.42,21.6
2008-4-27,14:00:01,14:15:01,900.01,16818123,74.09,13.64
2008-4-28,14:00:01,14:15:00,899.88,30621275,184.78,33.93
2008-4-29,14:00:00,14:15:00,899.71,26414511,107.72,15.01
2008-4-30,14:00:01,14:15:01,899.93,24454422,152.15,29.33
2008-5-1,14:00:01,14:15:00,899.68,25668726,161.07,24.73
2008-5-2,14:00:01,14:15:00,899.24,21719129,140.06,20.24
2008-5-3,14:00:00,14:15:01,900.65,16863574,92.03,13.97
2008-5-4,14:00:01,14:15:01,899.99,13557140,62.47,13.4
2008-5-5,14:00:00,14:15:00,899.86,17431217,85.19,17.3
2008-5-6,14:00:01,14:15:01,899.92,16168136,89.15,15.45
2008-5-7,14:00:01,14:15:00,899.76,33561276,199.46,32.8
2008-5-8,14:00:01,14:15:01,899.97,27390428,176.59,22.17
2008-5-9,14:00:01,14:15:01,899.76,30626269,181.39,21.64
2008-5-10,14:00:00,14:15:01,900.51,18828152,113.07,17.25
2008-5-11,14:00:00,14:15:00,899.88,12992198,76.19,12.38
2008-5-12,14:00:00,14:15:01,900.3,27009096,165,20.78
2008-5-13,14:00:00,14:15:01,900.47,28096588,183.11,22.03
2008-5-14,14:00:00,14:15:01,900.73,26927685,173.1,25.01
2008-5-15,14:00:01,14:15:01,899.7,29619693,190.26,20.42
2008-5-16,14:00:01,14:15:00,899.62,24552802,161.01,25.37
2008-5-17,14:00:01,14:15:00,899.3,25659524,163.89,24.48
2008-5-18,14:00:00,14:15:01,900.7,19894919,107,17.21
2008-5-19,14:00:01,14:15:00,899.82,34815519,205.48,24.6
2008-5-20,14:00:01,14:15:01,899.96,27267636,158.71,18.06
2008-5-21,14:00:01,14:15:00,899.27,25382101,166.35,21.73
2008-5-22,14:00:01,14:15:01,900.23,27503494,181.64,28.98
2008-5-23,14:00:01,14:15:01,899.86,25368361,159.49,26.15
2008-5-24,14:00:00,14:15:00,899.52,20545474,135.43,35.85
2008-5-25,14:00:00,14:15:00,899.95,12809750,65.93,11.14
2008-5-26,14:00:01,14:15:01,899.91,19938646,111.76,24.61
2008-5-27,14:00:00,14:15:01,900.33,22867050,144.76,27.83
2008-5-28,14:00:00,14:15:00,899.71,23148975,142.71,23.86
2008-5-29,14:00:00,14:15:01,900.89,22130842,138.39,23.21
2008-5-30,14:00:00,14:15:00,899.48,18998369,121.18,30.62
2008-5-31,14:00:00,14:15:00,900.16,17310879,97.04,13.62
2008-6-1,14:00:01,14:15:00,899.68,10866885,55.72,12.85
2008-6-2,14:00:01,14:15:01,900.37,19690155,117.24,21.23
2008-6-3,14:00:01,14:15:01,900.01,24296408,154.97,22.38
2008-6-4,14:00:00,14:15:00,900.12,20790151,117.02,26.41
2008-6-5,14:00:00,14:15:01,900.29,21459549,129.32,24.53
2008-6-6,14:00:00,14:15:00,899.83,20596497,119.02,25.06
2008-6-7,14:00:01,14:15:00,899.68,15049482,81.19,16.76
2008-6-8,14:00:01,14:15:01,900,12695482,69.27,11.85
2008-6-9,14:00:00,14:15:00,899.88,21608264,128.4,23.17
2008-6-10,14:00:00,14:15:01,900.19,22096533,117.78,19.13
2008-6-11,14:00:00,14:15:00,899.56,22920330,129.62,21.69
2008-6-12,14:00:01,14:15:00,899.61,22795357,132.77,27.67
2008-6-13,14:00:01,14:15:01,900.06,22783952,141.8,24.05
2008-6-14,14:00:01,14:15:01,900.16,17274877,109.2,13.82
2008-6-15,14:00:01,14:15:00,899.68,11242091,67.01,8.67
2008-6-16,14:00:00,14:15:01,900.46,23467512,148.92,24.08
2008-6-17,14:00:00,14:15:00,899.97,24200833,150.64,36.77
2008-6-18,14:00:01,14:15:01,899.64,26730210,178.45,21.99
2008-6-19,14:00:00,14:15:01,900.61,24394261,140.46,22.71
2008-6-20,14:00:01,14:15:01,899.8,25073048,159.73,25.28
2008-6-21,14:00:00,14:15:00,899.68,15195437,89.02,15.71
2008-6-22,14:00:01,14:15:00,899.72,12908971,74.78,13.76
2008-6-23,14:00:01,14:15:01,900.51,22614761,137.75,24.4
2008-6-24,14:00:00,14:15:01,900.67,21919188,130.08,24.58
2008-6-25,14:00:01,14:15:01,900.11,24461865,139.88,21.93
2008-6-26,14:00:01,14:15:00,899.65,21734271,133.03,33.63
2008-6-27,14:00:00,14:15:00,900.04,25252770,179.79,37.23
2008-6-28,14:00:00,14:15:01,900.69,15675971,83.44,11.57
2008-6-29,14:00:00,14:15:00,899.7,12760986,72.59,11.93
2008-6-30,14:00:00,14:15:01,900.52,23254984,140.97,21.63
2008-7-1,14:00:00,14:15:00,899.94,20385754,113.36,14.45
2008-7-2,14:00:00,14:15:01,900.82,22991390,144.7,20.55
2008-7-3,14:00:01,14:15:00,899.6,22843294,135.8,20.94
2008-7-4,14:00:01,14:15:01,900.42,24862059,159.66,28.49
2008-7-5,,,,,,
2008-7-6,,,,,,
2008-7-7,,,,,,
2008-7-8,14:00:00,14:15:01,900.35,26401579,176.09,43.56
2008-7-9,14:00:01,14:15:00,899.42,28020313,169.9,25.79
2008-7-10,14:00:01,14:15:00,899.11,24763452,139.41,25.37
2008-7-11,14:00:00,14:15:00,900.2,27065498,169.35,26.06
2008-7-12,14:00:00,14:15:01,900.2,18678191,108.6,15.6
2008-7-13,14:00:01,14:15:00,899.85,17300375,90.99,13.96
2008-7-14,14:00:01,14:15:00,899.34,27033608,174.83,23.77
2008-7-15,14:00:00,14:15:00,900.14,24464600,151.33,24.04
2008-7-16,14:00:01,14:15:01,900.18,28075608,174.81,24.24
2008-7-17,14:00:01,14:15:01,900.09,25915319,168.75,42.32
2008-7-18,14:00:01,14:15:00,899.21,25119203,144.07,18.4
2008-7-19,14:00:00,14:15:01,900.8,19991224,119.01,25.55
2008-7-20,14:00:01,14:15:01,899.98,13801358,87.55,15.25
2008-7-21,14:00:00,14:15:00,899.47,18534940,106.53,17.44
2008-7-22,14:00:01,14:15:00,899.53,20353044,120.59,19.35
2008-7-23,14:00:01,14:15:00,899.25,22443149,137.62,21.89
2008-7-24,14:00:01,14:15:01,899.87,20918133,130.97,20.71
2008-7-25,14:00:00,14:15:00,900.11,20182845,122.02,29.11
2008-7-26,14:00:00,14:15:01,900.44,15098896,99.49,12.89
2008-7-27,14:00:00,14:15:01,900.67,16775366,94.62,16.33
2008-7-28,14:00:00,14:15:01,900.79,22002724,134.35,22.78
2008-7-29,14:00:01,14:15:01,899.95,23687103,155.77,26.59
2008-7-30,14:00:00,14:15:00,899.67,18197139,105.11,17.9
2008-7-31,14:00:00,14:15:00,899.99,20715447,131.08,21.47
2008-8-1,14:00:00,14:15:01,900.48,16087572,94.35,20.27
2008-8-2,14:00:00,14:15:00,899.82,16535844,111.56,20.88
2008-8-3,14:00:00,14:15:00,899.93,13019949,78.1,12.83
2008-8-4,14:00:01,14:15:00,899.73,19438654,118.74,22.51
2008-8-5,14:00:00,14:15:00,900.16,19937209,123.33,17.68
2008-8-6,14:00:01,14:15:01,900.01,26751160,174.87,27.67
2008-8-7,14:00:01,14:15:00,899.66,23623100,141.8,15.85
2008-8-8,14:00:01,14:15:01,899.61,19285577,122.52,15.96
2008-8-9,14:00:01,14:15:00,899.41,13346361,88.78,22.5
2008-8-10,14:00:00,14:15:00,900.12,12677960,80.24,15.54
2008-8-11,14:00:00,14:15:00,899.78,20585275,122.69,19.8
2008-8-12,14:00:00,14:15:00,899.79,20489576,141.4,16.22
2008-8-13,14:00:00,14:15:00,899.97,18664704,122.44,18.21
2008-8-14,14:00:00,14:15:00,900.09,19242507,123.42,16.15
2008-8-15,14:00:01,14:15:00,899.42,19105531,125.3,22.49
2008-8-16,14:00:00,14:15:00,900.17,17068951,111.84,17.66
2008-8-17,14:00:01,14:15:00,899.38,15176424,97.03,19.79
2008-8-18,14:00:00,14:15:00,900.26,25686448,171.06,27.27
2008-8-19,14:00:00,14:15:00,899.93,21170650,131.43,19.82
2008-8-20,14:00:01,14:15:01,899.74,23303882,141.76,23.32
2008-8-21,14:00:00,14:15:01,900.47,25079379,169.98,27.57
2008-8-22,14:00:00,14:15:00,900.03,23083428,169.12,44.14
2008-8-23,14:00:00,14:15:01,900.58,16728812,95.77,13.93
2008-8-24,14:00:01,14:15:01,899.94,13615102,77.25,13.73
2008-8-25,14:00:00,14:15:01,900.51,23128007,157.71,46.04
2008-8-26,14:00:01,14:15:00,899.49,23788070,147.78,17.62
2008-8-27,14:00:01,14:15:00,899.49,20339963,129.5,17.57
2008-8-28,14:00:00,14:15:00,899.81,21555424,140.39,26.77
2008-8-29,14:00:01,14:15:00,899.24,20405951,134.75,22.05
2008-8-30,14:00:01,14:15:01,899.95,17592799,103.66,15.94
2008-8-31,14:00:00,14:15:00,900.24,15237213,89.55,10.55
2008-9-1,14:00:00,14:15:00,899.96,18222843,114.58,20.57
2008-9-2,14:00:01,14:15:01,899.7,21229792,123.9,21.1
2008-9-3,14:00:00,14:15:01,900,22238453,130.22,17.54
2008-9-4,14:00:00,14:15:01,900.24,22729829,142.3,25.45
2008-9-5,14:00:00,14:10:13,613.28,16931975,157.76,23.45
2008-9-6,,,,,,
2008-9-7,,,,,,
2008-9-8,,,,,,
2008-9-9,,,,,,
2008-9-10,,,,,,
2008-9-11,14:00:00,14:15:00,900.08,22451845,149.68,25.14
2008-9-12,14:00:00,14:15:00,899.94,17363326,113.8,22.34
2008-9-13,14:00:00,14:15:01,900.66,14116827,90.96,14.13
2008-9-14,14:00:01,14:15:01,899.9,12098715,75,17.35
2008-9-15,14:00:00,14:15:01,900.59,16973427,109.54,28.32
2008-9-16,14:00:01,14:15:01,900.02,23956113,161.18,36.44
2008-9-17,14:00:01,14:15:01,899.78,21222830,139.81,36.99
2008-9-18,14:00:01,14:15:01,899.98,18785457,113.27,25.53
2008-9-19,14:00:00,14:15:01,900.51,19434433,119.39,17.74
2008-9-20,14:00:01,14:15:00,899.57,17966994,120.26,21.08
2008-9-21,14:00:00,14:15:00,899.76,17572228,103.38,17.38
2008-9-22,14:00:00,14:15:01,900.61,24849310,144.73,34.5
2008-9-23,14:00:01,14:15:00,899.38,16481991,95.63,19.01
2008-9-24,14:00:00,14:15:00,900,24827402,143.24,34.51
2008-9-25,14:00:00,14:15:01,900.69,22956755,144.72,25.6
2008-9-26,14:00:01,14:15:00,899.72,23901382,161.91,41.44
2008-9-27,14:00:01,14:15:00,899.28,14318454,91.37,14.53
2008-9-28,14:00:00,14:15:00,899.94,16889853,115.1,12.5
2008-9-29,14:00:00,14:15:01,900.68,23923600,153.39,31.36
2008-9-30,14:00:01,14:15:00,899.11,24448757,152.61,35.05
2008-10-1,14:00:01,14:15:01,900.16,23272800,154,30.54
2008-10-2,14:00:00,14:15:01,900.5,24695539,161.91,26.88
2008-10-3,14:00:01,14:15:01,900.22,21213897,133.05,27
2008-10-4,14:00:00,14:15:00,900.19,16119015,106.1,23.13
2008-10-5,14:00:01,14:15:00,899.52,13785807,77.35,15.68
2008-10-6,14:00:00,14:15:00,899.97,27626283,188.48,27.14
2008-10-7,14:00:01,14:15:00,899.41,26568352,158.92,27.36
2008-10-8,14:00:01,14:15:00,899.43,21032981,129.92,27.18
2008-10-9,14:00:00,14:15:00,900.07,24303227,150.46,28.67
2008-10-10,14:00:01,14:15:00,899.51,23081689,140.44,27.26
2008-10-11,14:00:00,14:15:00,899.85,20715653,135.92,22.88
2008-10-12,14:00:00,14:15:00,900.3,16818878,115.73,22.97
2008-10-13,14:00:01,14:15:00,899.31,15895844,97.62,20.56
2008-10-14,14:00:01,14:15:01,899.87,25870513,170.18,28.36
2008-10-15,14:00:01,14:15:01,900.11,25474534,180.92,29.54
2008-10-16,14:00:01,14:15:00,899.16,29445808,190.78,33.49
2008-10-17,14:00:01,14:15:00,899.12,26936641,184.72,38
2008-10-18,14:00:01,14:15:01,899.86,20216133,129.99,18.75
2008-10-19,14:00:00,14:15:00,899.64,14320699,88.84,14.41
2008-10-20,14:00:01,14:15:00,899.34,26321241,173.91,24.25
2008-10-21,14:00:00,14:15:00,899.67,27109107,178.6,25.21
2008-10-22,14:00:00,14:15:01,900.48,26101053,173,24.93
2008-10-23,14:00:01,14:15:01,899.47,41652775,281.27,28.5
2008-10-24,14:00:00,14:15:00,899.78,28249209,190.12,23.2
2008-10-25,14:00:00,14:15:01,900.65,17055245,104.14,16.38
2008-10-26,14:00:00,14:15:00,899.77,13099024,79.36,16.1
2008-10-27,14:00:01,14:15:00,899.42,24519507,161.89,18.14
2008-10-28,14:00:01,14:15:01,900.09,27759872,189.94,35.34
2008-10-29,14:00:01,14:15:00,899.21,27037361,176.31,26.74
2008-10-30,14:00:01,14:15:00,899.7,24709387,165.91,19.86
2008-10-31,14:00:01,14:15:00,899.16,36086893,246.52,24.12
2008-11-1,14:00:00,14:15:01,900.06,22176308,138.84,15.27
2008-11-2,14:00:01,14:15:00,899.6,17634397,101.68,16.16
2008-11-3,14:00:00,14:15:00,900.17,18655188,126.51,24.69
2008-11-4,14:00:01,14:15:00,899.18,26056574,172.51,17.97
2008-11-5,14:00:00,14:15:01,900.82,20803373,123.91,15.72
2008-11-6,14:00:01,14:15:00,899.17,20124229,118.81,12.44
2008-11-7,14:00:01,14:15:00,899.71,19607668,124.51,14.62
2008-11-8,14:00:01,14:15:01,899.95,25807123,217.29,17.2
2008-11-9,14:00:01,14:15:00,899.32,13577442,77.46,10.09
2008-11-10,14:00:00,14:15:01,900.37,26920816,154.75,27.71
2008-11-11,14:00:00,14:15:01,900.34,20717964,128.36,13.55
2008-11-12,14:00:00,14:15:00,899.97,20896230,132.6,18.29
2008-11-13,14:00:01,14:15:01,900.28,24464774,158.11,15.44
2008-11-14,14:00:00,14:15:01,900.7,26105237,160.62,29.23
2008-11-15,14:00:00,14:15:00,900,18902787,118.1,13.4
2008-11-16,14:00:01,14:15:00,899.22,15250199,104.07,13.84
2008-11-17,14:00:00,14:15:01,900.27,21347776,129.01,13.7
2008-11-18,14:00:01,14:15:01,900.1,25569119,176.37,23.9
2008-11-19,14:00:00,14:15:01,900.94,19672329,127.59,17.35
2008-11-20,14:00:01,14:15:00,899.26,22281006,143.14,12.52
2008-11-21,14:00:01,14:15:01,900.14,23136906,157.93,19.15
2008-11-22,14:00:01,14:15:00,899.48,18086610,124.11,15.8
2008-11-23,14:00:01,14:15:00,899.68,17430245,107.35,14.38
2008-11-24,14:00:01,14:15:00,899.21,17480958,97.64,14.71
2008-11-25,14:00:00,14:15:00,900.11,24284444,160.79,13.8
2008-11-26,14:00:01,14:15:01,900.01,21976399,140.39,15
2008-11-27,14:00:01,14:15:01,899.39,33353364,216.3,18.02
2008-11-28,14:00:00,14:15:00,899.91,28754274,193.82,15.15
2008-11-29,14:00:00,14:15:00,900.13,21667404,137.29,13.41
2008-11-30,14:00:01,14:15:00,899.69,20701876,135.62,16.12
2008-12-1,14:00:01,14:15:00,899.87,24650267,154.58,16
2008-12-2,14:00:01,14:15:01,899.69,26680602,177.04,17.47
2008-12-3,14:00:01,14:15:01,899.98,23936512,156.16,16.11
2008-12-4,14:00:01,14:15:01,900.06,23217218,145.26,15.91
2008-12-5,14:00:00,14:15:00,900.33,25140268,163.08,12.57
2008-12-6,14:00:00,14:15:00,899.68,15818554,101.8,13.67
2008-12-7,14:00:00,14:15:00,900.36,10495846,70.94,10.93
2008-12-8,14:00:01,14:15:00,899.87,17393395,109.06,13.06
2008-12-9,14:00:00,14:15:00,899.99,27211844,165.9,24.62
2008-12-10,14:00:01,14:15:00,899.15,20681027,135.33,15.04
2008-12-11,14:00:01,14:15:01,900.08,19456357,117.19,15.94
2008-12-12,14:00:00,14:15:00,899.92,20375931,133.27,19.21
2008-12-13,14:00:01,14:15:01,900.18,12625623,77.02,12.34
2008-12-14,14:00:00,14:15:00,900.47,11338785,65.9,11.91
2008-12-15,14:00:01,14:15:00,899.45,18293349,117.69,16.52
2008-12-16,14:00:01,14:15:01,900.45,23666438,129.87,16.67
2008-12-17,14:00:00,14:15:01,900.62,26380872,159.31,22.16
2008-12-18,14:00:01,14:15:00,899.41,24440219,145.31,10.85
2008-12-19,14:00:01,14:15:01,899.67,20052666,127.97,14.95
2008-12-20,14:00:00,14:15:00,900.06,16787607,106.54,14.89
2008-12-21,14:00:00,14:15:01,900.85,16561332,111.03,14.49
2008-12-22,14:00:01,14:15:00,899.59,19609704,124.93,14.06
2008-12-23,14:00:01,14:15:00,899.31,13555093,82.87,10.78
2008-12-24,14:00:01,14:15:00,899.52,17486709,110.79,14.8
2008-12-25,14:00:00,14:15:01,900.4,16131778,101.75,12.2
2008-12-26,14:00:01,14:15:01,899.98,16521321,102.34,12.17
2008-12-27,14:00:01,14:15:00,899.7,16343818,109.22,15.88
2008-12-28,14:00:00,14:15:00,899.86,18789443,124.09,23.72
2008-12-29,14:00:00,14:15:00,899.93,15014930,101.83,17.37
2008-12-30,14:00:00,14:15:00,899.62,14562961,94.97,12.33
2008-12-31,,,,,,
2009-1-1,14:00:01,14:15:00,899.33,9614026,55.77,11.46
2009-1-2,14:00:00,14:15:00,900.04,13400433,89.85,13.36
2009-1-3,14:00:00,14:15:00,900.11,13640163,91.4,18.46
2009-1-4,14:00:00,14:15:01,900.59,14171611,90.57,11.43
2009-1-5,14:00:00,14:15:00,900.05,12751191,78.54,10.33
2009-1-6,14:00:00,14:15:01,900.47,19101771,113.31,13.79
2009-1-7,14:00:00,14:15:01,900.3,17851284,113.43,12.82
2009-1-8,14:00:01,14:15:00,899.68,20678159,114.28,12.29
2009-1-9,14:00:00,14:15:00,900.18,20518350,134.52,14.94
2009-1-10,14:00:00,14:15:00,899.61,20053477,133,20.8
2009-1-11,14:00:01,14:15:00,899.25,15619935,105.23,14.53
2009-1-12,14:00:01,14:15:00,899.43,19320079,124.57,14.01
2009-1-13,14:00:00,14:15:00,899.92,20679956,127.45,14.39
2009-1-14,14:00:00,14:15:00,899.65,18750819,124.3,14.78
2009-1-15,14:00:01,14:15:00,899.66,19274528,121.89,12.94
2009-1-16,14:00:00,14:15:01,900.64,18671299,102.15,14.34
2009-1-17,14:00:01,14:15:00,899.42,19714758,113.7,15.72
2009-1-18,14:00:00,14:15:00,900.11,13586204,75.59,15.58
2009-1-19,14:00:00,14:15:00,900.06,20239144,118.7,18.18
2009-1-20,14:00:00,14:15:01,900.48,20579304,119.69,14.51
2009-1-21,14:00:01,14:15:01,900.18,18463298,107.59,15.17
2009-1-22,14:00:01,14:15:00,899.77,20533466,124.1,14.09
2009-1-23,14:00:00,14:15:00,899.87,19774682,115.28,16.07
2009-1-24,14:00:00,14:15:00,899.45,14826079,82.28,13.16
2009-1-25,14:00:01,14:15:01,899.84,13387258,69.27,12.48
2009-1-26,14:00:00,14:15:00,899.84,19554075,116.6,29.34
2009-1-27,14:00:00,14:15:00,900.08,21149183,127.02,13.27
2009-1-28,14:00:00,14:15:00,900.02,19550810,131.66,29.74
2009-1-29,14:00:01,14:15:00,899.58,19845715,120.43,15.59
2009-1-30,14:00:00,14:15:01,900.59,16154598,94.33,14.03
2009-1-31,14:00:01,14:15:00,899.23,16724592,106.33,12.98
2009-2-1,14:00:00,14:15:01,900.35,13874096,92.9,19.07
2009-2-2,14:00:00,14:15:00,900.25,17904276,107.93,22.22
2009-2-3,14:00:01,14:15:00,899.42,18493600,106.8,10.45
2009-2-4,14:00:01,14:15:01,900.21,19771238,115.23,10.09
2009-2-5,14:00:01,14:15:00,899.55,20871213,121.68,11.06
2009-2-6,14:00:01,14:15:01,900.11,21429533,132.84,13
2009-2-7,14:00:01,14:15:00,899.26,19820281,121.51,14.34
2009-2-8,14:00:00,14:15:00,900.42,16838897,94.16,9.93
2009-2-9,14:00:00,14:15:01,900.42,20465121,126.88,18.46
2009-2-10,14:00:01,14:15:00,899.38,16416596,98.48,13.16
2009-2-11,14:00:00,14:15:00,899.68,17434301,109.81,10.87
2009-2-12,14:00:01,14:15:00,899.85,17117717,100.23,14.17
2009-2-13,14:00:00,14:15:00,900.28,17472522,109.27,11.34
2009-2-14,14:00:00,14:15:00,899.99,16821630,102.97,11.31
2009-2-15,14:00:01,14:15:00,899.91,13672375,82.69,11.67
2009-2-16,14:00:01,14:15:01,900.26,19581603,132.97,15.94
2009-2-17,14:00:00,14:15:00,899.95,22563966,170.3,14.9
2009-2-18,14:00:01,14:15:01,900.05,17557200,106.46,17.01
2009-2-19,14:00:00,14:15:01,900.43,18868545,114.28,17.14
2009-2-20,14:00:00,14:15:00,899.54,15571045,93.17,10.37
2009-2-21,14:00:00,14:15:01,900.08,16354527,104.88,11.6
2009-2-22,14:00:01,14:15:00,899.89,16670635,94.8,12.12
2009-2-23,14:00:00,14:15:01,900.83,15312713,91.99,12.11
2009-2-24,14:00:00,14:15:00,900.02,19397356,119.51,18.31
2009-2-25,14:00:01,14:15:01,899.9,18713631,113.86,13.88
2009-2-26,14:00:01,14:15:00,899.48,17549816,107.5,14.66
2009-2-27,14:00:01,14:15:00,899.8,16952232,112.91,15.17
2009-2-28,14:00:01,14:15:00,899.16,14448364,90.62,11.46
2009-3-1,14:00:00,14:15:01,900.92,16878198,117.6,12.66
2009-3-2,14:00:00,14:15:00,900.26,21130967,133.09,10.39
2009-3-3,14:00:01,14:15:00,899.52,20006738,126.86,15.64
2009-3-4,14:00:00,14:15:00,900.29,19730869,134.59,15.1
2009-3-5,14:00:00,14:15:01,900.21,23560922,156.86,13.14
2009-3-6,14:00:01,14:15:01,900.29,22319099,141.67,12.72
2009-3-7,14:00:00,14:15:00,900.17,21966378,127.76,14.85
2009-3-8,14:00:01,14:15:00,899.53,17508359,115.56,20.34
2009-3-9,14:00:01,14:15:00,899.61,20018111,129.22,17.09
2009-3-10,14:00:01,14:15:01,900.08,20442207,141.43,19.36
2009-3-11,14:00:00,14:15:00,900.17,18548920,109.74,15.12
2009-3-12,14:00:00,14:15:01,900.71,19481357,109.29,18.33
2009-3-13,14:00:00,14:15:00,899.93,15485413,99.14,13.17
2009-3-14,14:00:01,14:15:01,900.11,17868597,107.25,15.16
2009-3-15,14:00:00,14:15:01,900.86,13864260,79.91,10.18
2009-3-16,14:00:01,14:15:00,899.56,17934136,119.06,14.58
2009-3-17,14:00:01,14:15:00,899.44,17524964,108.34,12.89
2009-3-18,14:00:00,14:15:00,899.69,15502228,90.14,13.21
2009-3-19,14:00:00,14:15:00,899.54,15772512,90.66,13.57
2009-3-20,14:00:01,14:15:00,899.54,11860990,70.09,15.34
