rmse,train_time,predict_time,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
1074086.259787767,0.055664926416733686,0.0022488089168772978,"(1, 0, 1)","(0, 0, 1, 0)",n
1075415.975429582,0.0881545992458568,0.002263641357421875,"(1, 0, 1)","(0, 0, 2, 0)",n
1066976.726493303,0.06651445837581858,0.002231438019696404,"(1, 0, 1)","(1, 0, 0, 0)",n
1165317.0543468988,0.04145129428190344,0.002255871716667624,"(1, 0, 1)","(1, 0, 1, 0)",n
1075715.4651076053,0.11856570243835449,0.002220016367295209,"(1, 0, 1)","(1, 0, 2, 0)",n
1067612.1372697838,0.10763705758487477,0.0022661854239071117,"(1, 0, 1)","(2, 0, 0, 0)",n
1075936.310036433,0.16574800715726964,0.002225522434010225,"(1, 0, 1)","(2, 0, 1, 0)",n
1075696.0485665014,0.1553819600273581,0.002235106860890108,"(1, 0, 1)","(2, 0, 2, 0)",n
1057423.3580656077,0.050043187421910905,0.0031891822814941405,"(1, 0, 1)","(0, 0, 0, 0)",c
1063792.401233638,0.10602521615869859,0.0032588762395522174,"(1, 0, 1)","(0, 0, 1, 0)",c
1065174.4397912,0.17121538835413316,0.003330718769746668,"(1, 0, 1)","(0, 0, 2, 0)",c
1057803.70004615,0.14198598020217,0.00317838332232307,"(1, 0, 1)","(1, 0, 0, 0)",c
1056526.474986188,0.2527939936693977,0.003343562518849092,"(1, 0, 1)","(1, 0, 1, 0)",c
1066736.691430274,0.27911872022292195,0.0033533348756677964,"(1, 0, 1)","(1, 0, 2, 0)",c
1057852.0912023103,0.27070902936598834,0.0032810912412755628,"(1, 0, 1)","(2, 0, 0, 0)",c
2101454.655258987,0.43261055385365205,0.003338429507087259,"(1, 0, 1)","(2, 0, 1, 0)",c
1062386.0877959167,0.4174092685475069,0.0033167698804069967,"(1, 0, 1)","(2, 0, 2, 0)",c
1063597.1860101698,0.0473845033084645,0.0032266841215245865,"(1, 0, 1)","(0, 0, 0, 0)",t
1071953.1780800112,0.11358094215393066,0.0033309235292322496,"(1, 0, 1)","(0, 0, 1, 0)",t
1073131.760595836,0.1767634756424848,0.003330805722404929,"(1, 0, 1)","(0, 0, 2, 0)",t
1064691.47611487,0.12916993253371295,0.0032429386587703927,"(1, 0, 1)","(1, 0, 0, 0)",t
1053872.5379165474,0.2105521594776827,0.0033503420212689567,"(1, 0, 1)","(1, 0, 1, 0)",t
1072881.3546361174,0.2390806226169362,0.0033692444072050205,"(1, 0, 1)","(1, 0, 2, 0)",t
1067683.2842474794,0.2166554058299345,0.0032985462861902575,"(1, 0, 1)","(2, 0, 0, 0)",t
1159941.2138648895,0.3534414235283347,0.0033697044148164636,"(1, 0, 1)","(2, 0, 1, 0)",t
1073479.6767040507,0.292884666779462,0.0033628127154181984,"(1, 0, 1)","(2, 0, 2, 0)",t
1057003.9959656224,0.05670933162464815,0.0031952184789321002,"(1, 0, 1)","(0, 0, 0, 0)",ct
1063130.3088303846,0.12718920146717744,0.003258362938376034,"(1, 0, 1)","(0, 0, 1, 0)",ct
1064479.0584583965,0.20136908362893496,0.003330701940199908,"(1, 0, 1)","(0, 0, 2, 0)",ct
1057230.9565597805,0.16855199196759393,0.003218373130349552,"(1, 0, 1)","(1, 0, 0, 0)",ct
1061063.9456665919,0.32178383434520047,0.0032996542313519645,"(1, 0, 1)","(1, 0, 1, 0)",ct
1066315.1440319787,0.301815481746898,0.003352560716516831,"(1, 0, 1)","(1, 0, 2, 0)",ct
1058044.17349722,0.30106692594640394,0.003274970896103803,"(1, 0, 1)","(2, 0, 0, 0)",ct
2043888.9568023519,0.45936077061821434,0.003355522716746611,"(1, 0, 1)","(2, 0, 1, 0)",ct
1061384.0381827448,0.44752917850718776,0.0033404855167164524,"(1, 0, 1)","(2, 0, 2, 0)",ct
1074071.8579093937,0.029507813734166763,0.002260188495411592,"(1, 0, 2)","(0, 0, 0, 0)",n
1073765.4048939631,0.06500582414514879,0.0022544496199663946,"(1, 0, 2)","(0, 0, 1, 0)",n
1078616.482109706,0.09423250591053682,0.0023027391994700714,"(1, 0, 2)","(0, 0, 2, 0)",n
1074717.7199502229,0.09066904853372013,0.0022579080918255973,"(1, 0, 2)","(1, 0, 0, 0)",n
1075674.226352684,0.11704490886015051,0.0022382399615119486,"(1, 0, 2)","(1, 0, 1, 0)",n
1124793.6100695264,0.06396949150983025,0.002263161715339212,"(1, 0, 2)","(1, 0, 2, 0)",n
1074696.057555057,0.14776413300458122,0.002241970511043773,"(1, 0, 2)","(2, 0, 0, 0)",n
1072403.5227372795,0.2535374893861658,0.002342815960154814,"(1, 0, 2)","(2, 0, 1, 0)",n
1075902.0485646639,0.2133488178253174,0.002289547639734605,"(1, 0, 2)","(2, 0, 2, 0)",n
1064502.5287017822,0.06602571711820715,0.0032640765695010916,"(1, 0, 2)","(0, 0, 0, 0)",c
1064011.5981560177,0.15995126331553738,0.003356294070973116,"(1, 0, 2)","(0, 0, 1, 0)",c
1068857.4190943767,0.2404922317056095,0.0034118007211124198,"(1, 0, 2)","(0, 0, 2, 0)",c
1065817.3254466152,0.2104475975036621,0.003269201166489545,"(1, 0, 2)","(1, 0, 0, 0)",c
1066405.9762949112,0.2896171682021197,0.0033220739925608916,"(1, 0, 2)","(1, 0, 1, 0)",c
1066472.4723295015,0.4340920476352467,0.0034429606269387636,"(1, 0, 2)","(1, 0, 2, 0)",c
1065905.3583066692,0.3326488186331356,0.003304299186257755,"(1, 0, 2)","(2, 0, 0, 0)",c
1660431.193999994,0.4355902447420008,0.003362714543062098,"(1, 0, 2)","(2, 0, 1, 0)",c
1060170.30265867,0.5315782322603113,0.003443176606122185,"(1, 0, 2)","(2, 0, 2, 0)",c
1072522.4070050495,0.06068250712226419,0.0032907345715691063,"(1, 0, 2)","(0, 0, 0, 0)",t
1071864.4509004483,0.13563143225277172,0.003333745283239028,"(1, 0, 2)","(0, 0, 1, 0)",t
1077428.2971577889,0.19205804151647232,0.0034582250258501836,"(1, 0, 2)","(0, 0, 2, 0)",t
1073015.757851787,0.19371562004089354,0.0033202984753777,"(1, 0, 2)","(1, 0, 0, 0)",t
1073923.030106588,0.23572654163136203,0.0033289488624123967,"(1, 0, 2)","(1, 0, 1, 0)",t
1073825.0399610593,0.32049835429472084,0.0034780025482177733,"(1, 0, 2)","(1, 0, 2, 0)",t
1073012.6185418696,0.2898790387546315,0.0032872424406163833,"(1, 0, 2)","(2, 0, 0, 0)",t
1086248.6825976816,0.410429121466244,0.003406241360832663,"(1, 0, 2)","(2, 0, 1, 0)",t
1074771.9511712051,0.41134152692906994,0.0034696242388556984,"(1, 0, 2)","(2, 0, 2, 0)",t
1064814.8655931388,0.07239508628845215,0.003255961923038258,"(1, 0, 2)","(0, 0, 0, 0)",ct
1064437.8370136637,0.18380269723780016,0.0033408585716696347,"(1, 0, 2)","(0, 0, 1, 0)",ct
1070714.2904121142,0.256720354977776,0.0034658936893238743,"(1, 0, 2)","(0, 0, 2, 0)",ct
1066337.9159793288,0.23550491333007811,0.003311951020184685,"(1, 0, 2)","(1, 0, 0, 0)",ct
1067568.002002845,0.3058258898117963,0.0033325756297392004,"(1, 0, 2)","(1, 0, 1, 0)",ct
1067417.946486497,0.45973738221561206,0.003471237070420209,"(1, 0, 2)","(1, 0, 2, 0)",ct
1067096.7549690302,0.3553905963897705,0.0033499886007869943,"(1, 0, 2)","(2, 0, 0, 0)",ct
1503675.854431595,0.4843701194314396,0.0033687198863309974,"(1, 0, 2)","(2, 0, 1, 0)",ct
1061936.4032587958,0.583931760226979,0.0034892839543959673,"(1, 0, 2)","(2, 0, 2, 0)",ct
1061865.05906633,0.005121222664328183,0.002135288014131434,"(1, 1, 0)","(0, 0, 0, 0)",n
1065031.4222599783,0.029344645668478574,0.0022917382857378793,"(1, 1, 0)","(0, 0, 1, 0)",n
1072548.5191902826,0.03340665873359231,0.0022097363191492417,"(1, 1, 0)","(0, 0, 2, 0)",n
1062096.6399988006,0.012295184415929458,0.0023743405061609603,"(1, 1, 0)","(1, 0, 0, 0)",n
1066259.920758982,0.040035096336813535,0.0022227062898523666,"(1, 1, 0)","(1, 0, 1, 0)",n
1072677.1458775548,0.052764365252326514,0.0022359735825482536,"(1, 1, 0)","(1, 0, 2, 0)",n
1070541.8456783027,0.03571805112502154,0.002279180638930377,"(1, 1, 0)","(2, 0, 0, 0)",n
1071658.6633138983,0.056989007837632125,0.0022663761587703927,"(1, 1, 0)","(2, 0, 1, 0)",n
1067435.7148544358,0.11306126538444967,0.0023278124192181756,"(1, 1, 0)","(2, 0, 2, 0)",n
1063146.024722724,0.00943003822775448,0.0034493278054630056,"(1, 1, 0)","(0, 0, 0, 0)",c
1066852.2966538703,0.06049011735355153,0.003337245828965131,"(1, 1, 0)","(0, 0, 1, 0)",c
1073674.2647513247,0.06557319585014793,0.0033754404853372014,"(1, 1, 0)","(0, 0, 2, 0)",c
1063360.8417043102,0.022544625226189108,0.0032781797296860637,"(1, 1, 0)","(1, 0, 0, 0)",c
1068085.7343228715,0.07723884582519532,0.0033515256993910847,"(1, 1, 0)","(1, 0, 1, 0)",c
1073794.4345427246,0.10453559651094324,0.0033639739541446462,"(1, 1, 0)","(1, 0, 2, 0)",c
1071526.4711220067,0.07279759575338925,0.003358324836282169,"(1, 1, 0)","(2, 0, 0, 0)",c
1072825.3418287132,0.11363375607658835,0.0033751291387221394,"(1, 1, 0)","(2, 0, 1, 0)",c
1068849.752839536,0.18769272916457233,0.0033934649299172796,"(1, 1, 0)","(2, 0, 2, 0)",c
1065735.309434611,0.008513453427483053,0.003186683093800264,"(1, 1, 0)","(0, 0, 0, 0)",t
1070719.9076293008,0.060542575050802794,0.003341952492209042,"(1, 1, 0)","(0, 0, 1, 0)",t
1075982.2965093763,0.06608511700349695,0.003364355423871209,"(1, 1, 0)","(0, 0, 2, 0)",t
1065909.6561576517,0.023885452046113857,0.00343475341796875,"(1, 1, 0)","(1, 0, 0, 0)",t
1072008.164796904,0.076847505569458,0.0033385417040656595,"(1, 1, 0)","(1, 0, 1, 0)",t
1076093.29669539,0.10245001736809226,0.003315157048842486,"(1, 1, 0)","(1, 0, 2, 0)",t
1073465.659071181,0.07268134846406825,0.003374478396247415,"(1, 1, 0)","(2, 0, 0, 0)",t
1075103.2714725262,0.11364562371197869,0.003395184348611271,"(1, 1, 0)","(2, 0, 1, 0)",t
1071697.8460850627,0.18908646807951085,0.0033779116237864773,"(1, 1, 0)","(2, 0, 2, 0)",t
1067059.148810425,0.00995791098650764,0.003153736451092888,"(1, 1, 0)","(0, 0, 0, 0)",ct
1072822.2433896956,0.07166218757629395,0.003317745994119083,"(1, 1, 0)","(0, 0, 1, 0)",ct
1077178.0262446925,0.0776708350462072,0.0033854147967170268,"(1, 1, 0)","(0, 0, 2, 0)",ct
1067209.367568267,0.026858088549445658,0.003262601179235122,"(1, 1, 0)","(1, 0, 0, 0)",ct
1074160.2039439224,0.091295825733858,0.0033714883467730354,"(1, 1, 0)","(1, 0, 1, 0)",ct
1077258.66225042,0.11639508920557359,0.0036684653338264015,"(1, 1, 0)","(1, 0, 2, 0)",ct
1074426.1035766737,0.08394429262946634,0.0033340257756850297,"(1, 1, 0)","(2, 0, 0, 0)",ct
1076269.6648639853,0.12844377405503216,0.0033751964569091798,"(1, 1, 0)","(2, 0, 1, 0)",ct
1073135.8862554422,0.20981808269725127,0.0033521652221679688,"(1, 1, 0)","(2, 0, 2, 0)",ct
1065031.379221813,0.0249604253207936,0.002187187531415154,"(1, 1, 1)","(0, 0, 0, 0)",n
1072560.3723024086,0.04299686375786276,0.0022726900437298942,"(1, 1, 1)","(0, 0, 1, 0)",n
1074252.342795268,0.10491777307846967,0.002330608928904814,"(1, 1, 1)","(0, 0, 2, 0)",n
1066259.8769296077,0.04013876073500689,0.0022662976208855123,"(1, 1, 1)","(1, 0, 0, 0)",n
1064037.263610481,0.05025603630963494,0.002175580753999598,"(1, 1, 1)","(1, 0, 1, 0)",n
1075965.9890758821,0.13207932360032026,0.002293707342708812,"(1, 1, 1)","(1, 0, 2, 0)",n
1071692.5734722305,0.08201172211590935,0.0022302964154411764,"(1, 1, 1)","(2, 0, 0, 0)",n
1071817.2494524254,0.12085882635677563,0.0022266444037942327,"(1, 1, 1)","(2, 0, 1, 0)",n
1077112.4455134962,0.3327002946068259,0.002527135961196002,"(1, 1, 1)","(2, 0, 2, 0)",n
1067198.1236323062,0.05106445480795468,0.003218488132252413,"(1, 1, 1)","(0, 0, 0, 0)",c
1073927.0524133598,0.08163519186132094,0.0033705374773810894,"(1, 1, 1)","(0, 0, 1, 0)",c
1075110.228961997,0.20689927269430722,0.0034728078281178196,"(1, 1, 1)","(0, 0, 2, 0)",c
1068442.7927697375,0.07518935764537138,0.0033454586477840646,"(1, 1, 1)","(1, 0, 0, 0)",c
1068753.4818834437,0.15299872230080996,0.003358319226433249,"(1, 1, 1)","(1, 0, 1, 0)",c
1077167.2732668207,0.25821915233836457,0.0034679496989530674,"(1, 1, 1)","(1, 0, 2, 0)",c
1073056.7168277812,0.1615881779614617,0.0033552730784696693,"(1, 1, 1)","(2, 0, 0, 0)",c
1073172.555789923,0.22935570548562442,0.0033717744490679574,"(1, 1, 1)","(2, 0, 1, 0)",c
1080276.8718355624,0.49322495180017806,0.003487870272468118,"(1, 1, 1)","(2, 0, 2, 0)",c
1072041.2897985515,0.05160689634435317,0.0032382740693933823,"(1, 1, 1)","(0, 0, 0, 0)",t
1076874.1163582748,0.08150676558999455,0.0033931732177734375,"(1, 1, 1)","(0, 0, 1, 0)",t
1078637.2722914184,0.2003146115471335,0.0034659778370576748,"(1, 1, 1)","(0, 0, 2, 0)",t
1073392.1446713628,0.0751050921047435,0.0033331394195556642,"(1, 1, 1)","(1, 0, 0, 0)",t
1072369.747938105,0.16604038126328413,0.0033438345965217144,"(1, 1, 1)","(1, 0, 1, 0)",t
1077411.4713866573,0.24467996148502125,0.003440228630514706,"(1, 1, 1)","(1, 0, 2, 0)",t
1075939.2905018413,0.16225674853605382,0.0033300315632539637,"(1, 1, 1)","(2, 0, 0, 0)",t
1076216.2058272827,0.22409118764540728,0.003377081366146312,"(1, 1, 1)","(2, 0, 1, 0)",t
1089816.6049276472,0.4974484976600198,0.0034722047693589156,"(1, 1, 1)","(2, 0, 2, 0)",t
1074776.2148800765,0.06221057106466854,0.003292566187241498,"(1, 1, 1)","(0, 0, 0, 0)",ct
1078468.1168243156,0.09363262232612161,0.0033738136291503905,"(1, 1, 1)","(0, 0, 1, 0)",ct
1078324.0786170396,0.22120595258824965,0.0034643341513241038,"(1, 1, 1)","(0, 0, 2, 0)",ct
1076211.9009305325,0.08750897014842314,0.0033061953151927274,"(1, 1, 1)","(1, 0, 0, 0)",ct
1073936.8426943491,0.19018161437090705,0.00334474619697122,"(1, 1, 1)","(1, 0, 1, 0)",ct
1075893.6992109804,0.2826400420245002,0.003466892242431641,"(1, 1, 1)","(1, 0, 2, 0)",ct
1077477.287672461,0.18326911084792194,0.0033429594600901886,"(1, 1, 1)","(2, 0, 0, 0)",ct
1077773.8632874368,0.2506933156181784,0.0033817010767319623,"(1, 1, 1)","(2, 0, 1, 0)",ct
1080475.0861645697,0.5511349229251638,0.0034879880792954387,"(1, 1, 1)","(2, 0, 2, 0)",ct
1072543.6935927551,0.03184777428122128,0.0021927721360150507,"(1, 1, 2)","(0, 0, 0, 0)",n
1073754.387330192,0.08703587475944968,0.0023268839892219093,"(1, 1, 2)","(0, 0, 1, 0)",n
1073420.8014923136,0.06578250211827895,0.002309226989746094,"(1, 1, 2)","(0, 0, 2, 0)",n
1072677.1334687453,0.04958926369162167,0.0021906460032743566,"(1, 1, 2)","(1, 0, 0, 0)",n
1075967.4845926214,0.1334856958950267,0.0022915363311767577,"(1, 1, 2)","(1, 0, 1, 0)",n
1073184.2849086702,0.0686145305633545,0.0023204635171329272,"(1, 1, 2)","(1, 0, 2, 0)",n
1068077.3978280637,0.15185273394865148,0.0023978934568517347,"(1, 1, 2)","(2, 0, 0, 0)",n
1066829.395997302,0.27757389685686895,0.002391360787784352,"(1, 1, 2)","(2, 0, 1, 0)",n
1083356.3457822728,0.35800976753234864,0.0025687666500315946,"(1, 1, 2)","(2, 0, 2, 0)",n
1073798.7376136528,0.06384625715367934,0.0033106775844798366,"(1, 1, 2)","(0, 0, 0, 0)",c
1075067.7226913539,0.1605857961318072,0.0034325739916633157,"(1, 1, 2)","(0, 0, 1, 0)",c
1074520.3749006921,0.1296285545124727,0.003499920227948357,"(1, 1, 2)","(0, 0, 2, 0)",c
1073919.8393464584,0.09855782003963695,0.0032942743862376493,"(1, 1, 2)","(1, 0, 0, 0)",c
1077503.5067967537,0.2631412393906537,0.0034466182484346277,"(1, 1, 2)","(1, 0, 1, 0)",c
1074387.6257420466,0.1364807325250962,0.003489816890043371,"(1, 1, 2)","(1, 0, 2, 0)",c
1070452.0701372721,0.26825200529659493,0.0033424910377053653,"(1, 1, 2)","(2, 0, 0, 0)",c
1067832.6417726025,0.493077771803912,0.0034429886761833638,"(1, 1, 2)","(2, 0, 1, 0)",c
1084472.2010431648,0.5681800281300264,0.0035570593441233917,"(1, 1, 2)","(2, 0, 2, 0)",c
1077138.0009364695,0.0636534101822797,0.0033233137691722195,"(1, 1, 2)","(0, 0, 0, 0)",t
1078420.9470652053,0.1463240988114301,0.0034319597132065715,"(1, 1, 2)","(0, 0, 1, 0)",t
1077889.3598618282,0.15676258031059714,0.003508910010842716,"(1, 1, 2)","(0, 0, 2, 0)",t
1077218.1805170258,0.0968801778905532,0.003310091355267693,"(1, 1, 2)","(1, 0, 0, 0)",t
1076903.1026994016,0.2454807477838853,0.003449585858513327,"(1, 1, 2)","(1, 0, 1, 0)",t
1077636.7278627856,0.1439284969778622,0.003502638199750115,"(1, 1, 2)","(1, 0, 2, 0)",t
1073338.5735136403,0.2735983483931598,0.0033777433283188763,"(1, 1, 2)","(2, 0, 0, 0)",t
1074348.5216885435,0.4867190445170683,0.0034689089831183937,"(1, 1, 2)","(2, 0, 1, 0)",t
1094462.0042690926,0.5860779593972599,0.003647781820858226,"(1, 1, 2)","(2, 0, 2, 0)",t
1079208.5472736156,0.07373138596029842,0.003281065996955423,"(1, 1, 2)","(0, 0, 0, 0)",ct
1080284.9681718736,0.15466122907750746,0.0034146617440616385,"(1, 1, 2)","(0, 0, 1, 0)",ct
1079946.021258168,0.18054062899421244,0.0035192770116469437,"(1, 1, 2)","(0, 0, 2, 0)",ct
1079274.8865436008,0.11232349171357996,0.003373269473805147,"(1, 1, 2)","(1, 0, 0, 0)",ct
1079168.2653464226,0.2867865702685188,0.003441793778363396,"(1, 1, 2)","(1, 0, 1, 0)",ct
1079191.389994758,0.16464382620418774,0.0035901630626005284,"(1, 1, 2)","(1, 0, 2, 0)",ct
1076003.4895424477,0.32345698581022375,0.0033744335174560546,"(1, 1, 2)","(2, 0, 0, 0)",ct
1079312.9924163106,0.5387908683103674,0.0034854496226591225,"(1, 1, 2)","(2, 0, 1, 0)",ct
1098982.4233194047,0.6280217928044937,0.003623805326573989,"(1, 1, 2)","(2, 0, 2, 0)",ct
1065021.051345798,0.024665215436150047,0.002131809907801011,"(2, 0, 0)","(0, 0, 0, 0)",n
1066982.2472208915,0.05786510074839873,0.0022228212917552274,"(2, 0, 0)","(0, 0, 1, 0)",n
1074790.0070618892,0.07747358434340533,0.002214482251335593,"(2, 0, 0)","(0, 0, 2, 0)",n
1065184.6548516902,0.052078895007862766,0.0022652037003461052,"(2, 0, 0)","(1, 0, 0, 0)",n
1067605.2779057084,0.10994806289672851,0.002225637435913086,"(2, 0, 0)","(1, 0, 1, 0)",n
1074694.5184764033,0.15508363667656394,0.0022246444926542395,"(2, 0, 0)","(1, 0, 2, 0)",n
1224379.3799013228,0.026916001824771656,0.0022957942065070657,"(2, 0, 0)","(2, 0, 0, 0)",n
1074716.9822657183,0.18942720749798944,0.0022242013145895565,"(2, 0, 0)","(2, 0, 1, 0)",n
1072127.4867986708,0.2110326514524572,0.0022520962883444393,"(2, 0, 0)","(2, 0, 2, 0)",n
1056476.0350040393,0.05885162073023179,0.0032003150266759536,"(2, 0, 0)","(0, 0, 0, 0)",c
1057709.4793888512,0.11528894480536966,0.003230885898365694,"(2, 0, 0)","(0, 0, 1, 0)",c
1065267.6133994597,0.1471755588755888,0.003321998259600471,"(2, 0, 0)","(0, 0, 2, 0)",c
1056598.7686421692,0.137889503030216,0.003293654497931985,"(2, 0, 0)","(1, 0, 0, 0)",c
1058760.597174794,0.2342776943655575,0.003335972393260283,"(2, 0, 0)","(1, 0, 1, 0)",c
1065570.5405714775,0.2761422269484576,0.0033428640926585476,"(2, 0, 0)","(1, 0, 2, 0)",c
1066077.9651227419,0.21594704459695255,0.0033533236559699564,"(2, 0, 0)","(2, 0, 0, 0)",c
1567603.0038296715,0.45415875771466424,0.0033966737634995403,"(2, 0, 0)","(2, 0, 1, 0)",c
1062876.6406559458,0.41318087297327377,0.0033805173986098344,"(2, 0, 0)","(2, 0, 2, 0)",c
1062007.7308301504,0.01663029053631951,0.0031566647922291477,"(2, 0, 0)","(0, 0, 0, 0)",t
1064671.5432884172,0.11428338219137753,0.003213198044720818,"(2, 0, 0)","(0, 0, 1, 0)",t
1072400.8486375392,0.15546581885393929,0.0032782891217400046,"(2, 0, 0)","(0, 0, 2, 0)",t
1062214.3001404803,0.11171317661509794,0.003313729342292337,"(2, 0, 0)","(1, 0, 0, 0)",t
1067855.0128590425,0.21555403260623707,0.003348563699161305,"(2, 0, 0)","(1, 0, 1, 0)",t
1072503.8722445928,0.3071853273055133,0.003297859079697553,"(2, 0, 0)","(1, 0, 2, 0)",t
1070571.2636411344,0.19095486753127155,0.003310133429134593,"(2, 0, 0)","(2, 0, 0, 0)",t
1204993.9357080318,0.37922759336583756,0.0033719259149887983,"(2, 0, 0)","(2, 0, 1, 0)",t
1068850.1665772374,0.42909547581392177,0.0034001743092256435,"(2, 0, 0)","(2, 0, 2, 0)",t
1056112.4013692485,0.02479698798235725,0.0032866618212531594,"(2, 0, 0)","(0, 0, 0, 0)",ct
1056960.2160626743,0.12615714073181153,0.0031917824464685776,"(2, 0, 0)","(0, 0, 1, 0)",ct
1064766.1883402946,0.17304912174449247,0.0032918845905977137,"(2, 0, 0)","(0, 0, 2, 0)",ct
1056271.2844044357,0.15537945803473976,0.0033096874461454504,"(2, 0, 0)","(1, 0, 0, 0)",ct
1055592.738360789,0.288117052527035,0.003340611738317153,"(2, 0, 0)","(1, 0, 1, 0)",ct
1065055.6882445337,0.34648079311146457,0.003336457645191866,"(2, 0, 0)","(1, 0, 2, 0)",ct
1065622.729943952,0.24387982312370748,0.003306099947761087,"(2, 0, 0)","(2, 0, 0, 0)",ct
1444447.6658800251,0.479326057434082,0.0033408585716696347,"(2, 0, 0)","(2, 0, 1, 0)",ct
1061647.2966057,0.4548494198743035,0.0033365642323213464,"(2, 0, 0)","(2, 0, 2, 0)",ct
12438531.622232461,0.195528647478889,0.002280563466689166,"(2, 0, 1)","(0, 0, 0, 0)",n
11762865.408308445,0.38885881480048684,0.0024981190176571115,"(2, 0, 1)","(0, 0, 1, 0)",n
8615251.543286344,0.6088086212382597,0.0025678185855641084,"(2, 0, 1)","(0, 0, 2, 0)",n
1074430.59634305,0.12236957830541274,0.0022761120515711166,"(2, 0, 1)","(1, 0, 0, 0)",n
1074956.8068468077,0.17291193288915296,0.002212370143217199,"(2, 0, 1)","(1, 0, 1, 0)",n
1072344.0904728305,0.2544806256013758,0.0023091989405014937,"(2, 0, 1)","(1, 0, 2, 0)",n
1074651.0242602315,0.17777486688950483,0.0022484751308665557,"(2, 0, 1)","(2, 0, 0, 0)",n
1108720.5557286425,0.2636929007137523,0.0022696579203886143,"(2, 0, 1)","(2, 0, 1, 0)",n
1071979.810737881,0.2918553268208223,0.0023093307719511146,"(2, 0, 1)","(2, 0, 2, 0)",n
15232352.452356761,0.21690250565023983,0.0032117450938505287,"(2, 0, 1)","(0, 0, 0, 0)",c
8904741.426185122,0.46519598680384017,0.003344098259420956,"(2, 0, 1)","(0, 0, 1, 0)",c
6810370.158961948,0.6875766613904167,0.0033728795893052045,"(2, 0, 1)","(0, 0, 2, 0)",c
1571823.3327730626,0.3543646391700296,0.0033387240241555607,"(2, 0, 1)","(1, 0, 0, 0)",c
2066915.3615183716,0.4493186165304745,0.0033507178811465993,"(2, 0, 1)","(1, 0, 1, 0)",c
1564147.0225705619,0.45833188505733713,0.003395804236916935,"(2, 0, 1)","(1, 0, 2, 0)",c
1644871.099650327,0.4067827954011805,0.0033716931062586167,"(2, 0, 1)","(2, 0, 0, 0)",c
4589302.259368557,0.5158235942616182,0.003332067938411937,"(2, 0, 1)","(2, 0, 1, 0)",c
1829166.5267371049,0.5408013399909525,0.003467209198895623,"(2, 0, 1)","(2, 0, 2, 0)",c
13004918.51842764,0.311604959824506,0.00325317102320054,"(2, 0, 1)","(0, 0, 0, 0)",t
11029867.50747974,0.5223676064435173,0.0034121036529541015,"(2, 0, 1)","(0, 0, 1, 0)",t
7930788.740783542,0.8364572693319882,0.0033692416022805607,"(2, 0, 1)","(0, 0, 2, 0)",t
1075309.7656925197,0.24979262351989745,0.003327055538401884,"(2, 0, 1)","(1, 0, 0, 0)",t
1073006.4342651682,0.33758668619043686,0.003384104896994198,"(2, 0, 1)","(1, 0, 1, 0)",t
1067962.851684136,0.4189729662502513,0.0033980930552763096,"(2, 0, 1)","(1, 0, 2, 0)",t
1072066.7649571982,0.3662117649527157,0.0033110927132999194,"(2, 0, 1)","(2, 0, 0, 0)",t
1089753.71316582,0.41522849307340737,0.0033990130704991957,"(2, 0, 1)","(2, 0, 1, 0)",t
1067992.5612488678,0.5008585621328915,0.0033859645619111903,"(2, 0, 1)","(2, 0, 2, 0)",t
13086857.909179967,0.30043657246757954,0.0032262353336109835,"(2, 0, 1)","(0, 0, 0, 0)",ct
8629047.122690963,0.512033431670245,0.0033433156854966108,"(2, 0, 1)","(0, 0, 1, 0)",ct
7192913.357228484,0.8939169855678782,0.0033725401934455424,"(2, 0, 1)","(0, 0, 2, 0)",ct
1548889.2819851483,0.4092316094566794,0.003264006446389591,"(2, 0, 1)","(1, 0, 0, 0)",ct
2082137.9826933995,0.4762443290037267,0.00332640479592716,"(2, 0, 1)","(1, 0, 1, 0)",ct
1522987.661365928,0.5013742783490349,0.0034238450667437386,"(2, 0, 1)","(1, 0, 2, 0)",ct
1606725.7757671175,0.45216353079851934,0.0033302755916819853,"(2, 0, 1)","(2, 0, 0, 0)",ct
6072445.619390299,0.5584186049068676,0.0033306766958797677,"(2, 0, 1)","(2, 0, 1, 0)",ct
1850673.0312327417,0.6291691050809972,0.003386991164263557,"(2, 0, 1)","(2, 0, 2, 0)",ct
1074693.3573087878,0.08888287824742934,0.0022352891809800093,"(2, 0, 2)","(0, 0, 0, 0)",n
1075352.138699351,0.09689521509058335,0.002257972605088178,"(2, 0, 2)","(0, 0, 1, 0)",n
1072125.0384273147,0.16591621847713695,0.002335194980396944,"(2, 0, 2)","(0, 0, 2, 0)",n
1074731.0993101757,0.13822986658881692,0.002251411886776195,"(2, 0, 2)","(1, 0, 0, 0)",n
1075800.6445464736,0.15581766296835506,0.0022641742930692784,"(2, 0, 2)","(1, 0, 1, 0)",n
1075840.911957671,0.21392736154444078,0.002310601402731503,"(2, 0, 2)","(1, 0, 2, 0)",n
1071436.4910139304,0.20347522847792682,0.0022791245404411766,"(2, 0, 2)","(2, 0, 0, 0)",n
1072051.4555022162,0.28769152304705453,0.0022517989663516772,"(2, 0, 2)","(2, 0, 1, 0)",n
1122094.7082226395,0.23340750301585478,0.0027074449202593633,"(2, 0, 2)","(2, 0, 2, 0)",n
