rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
22539794.53008711,0.5261847972869873,0.07138991355895996,10,1,600,0.2,0.5
21693347.476247292,0.4931910037994385,0.07004904747009277,10,1,600,0.2,0.7
23811025.876766622,0.5431849956512451,0.07088685035705566,10,1,600,0.2,0.9
58734342.06914416,0.4098320007324219,0.06539011001586914,10,1,600,0.3,0.1
28272780.97042084,0.48010897636413574,0.07087302207946777,10,1,600,0.3,0.3
21339208.807266347,0.6641459465026855,0.06953310966491699,10,1,600,0.3,0.5
21861252.66432404,0.5315990447998047,0.09612393379211426,10,1,600,0.3,0.7
22612815.15090649,0.577847957611084,0.07120084762573242,10,1,600,0.3,0.9
55183218.42271585,0.48940491676330566,0.07034516334533691,10,1,600,0.5,0.1
27764774.82228366,0.5992238521575928,0.06996607780456543,10,1,600,0.5,0.3
20981785.254945133,0.4432499408721924,0.08958601951599121,10,1,600,0.5,0.5
21268599.23563847,0.39074110984802246,0.07329297065734863,10,1,600,0.5,0.7
20564269.717177,0.5537772178649902,0.07388186454772949,10,1,600,0.5,0.9
64492264.432322375,0.3625009059906006,0.08577084541320801,10,1,600,0.8,0.1
35701088.17565452,0.44179201126098633,0.07485604286193848,10,1,600,0.8,0.3
21125724.13196327,0.363739013671875,0.07416892051696777,10,1,600,0.8,0.5
20172632.713050134,0.42119908332824707,0.07415914535522461,10,1,600,0.8,0.7
16765811.20364588,0.4532790184020996,0.07337498664855957,10,1,600,0.8,0.9
130074773.87115024,0.8748478889465332,0.24255084991455078,10,1,1000,0.1,0.1
61243500.48627667,0.8789019584655762,0.15373992919921875,10,1,1000,0.1,0.3
58207344.43406473,0.9478130340576172,0.1590898036956787,10,1,1000,0.1,0.5
49679785.27187424,0.9687960147857666,0.16462397575378418,10,1,1000,0.1,0.7
53074385.131749965,0.9702999591827393,0.188201904296875,10,1,1000,0.1,0.9
140867518.4006728,0.8393800258636475,0.18386507034301758,10,1,1000,0.2,0.1
70084235.39245398,0.9726510047912598,0.16334295272827148,10,1,1000,0.2,0.3
46295685.300450675,0.7718989849090576,0.2032020092010498,10,1,1000,0.2,0.5
44684423.16788368,0.8898279666900635,0.15809416770935059,10,1,1000,0.2,0.7
44033873.47137013,0.8567538261413574,0.20113515853881836,10,1,1000,0.2,0.9
133421471.0562369,0.9321169853210449,0.1576230525970459,10,1,1000,0.3,0.1
65135892.70595609,0.8666098117828369,0.159498929977417,10,1,1000,0.3,0.3
40814957.91892052,0.9433000087738037,0.16305208206176758,10,1,1000,0.3,0.5
47634161.33372979,1.2320940494537354,0.1605229377746582,10,1,1000,0.3,0.7
52842187.340706125,1.1421260833740234,0.1608421802520752,10,1,1000,0.3,0.9
204874057.1163955,0.8839640617370605,0.24669098854064941,10,1,1000,0.5,0.1
96928821.56378028,0.9349229335784912,0.2045300006866455,10,1,1000,0.5,0.3
65012660.61024129,0.9984688758850098,0.16145086288452148,10,1,1000,0.5,0.5
34803532.47397885,1.1407439708709717,0.2177870273590088,10,1,1000,0.5,0.7
39508892.42019465,0.908393144607544,0.1591329574584961,10,1,1000,0.5,0.9
177113452.05570936,1.1358718872070312,0.16010093688964844,10,1,1000,0.8,0.1
38984427.8745037,0.9109508991241455,0.1637418270111084,10,1,1000,0.8,0.3
43450345.04078432,1.0751159191131592,0.26070713996887207,10,1,1000,0.8,0.5
39456945.59506651,1.0880589485168457,0.16092395782470703,10,1,1000,0.8,0.7
31148884.616480194,1.1342730522155762,0.16316509246826172,10,1,1000,0.8,0.9
13921745.178482756,0.06808090209960938,0.01647210121154785,20,1,50,0.1,0.1
14244178.71750585,0.06745386123657227,0.016530990600585938,20,1,50,0.1,0.3
13738753.94723192,0.0675210952758789,0.016581058502197266,20,1,50,0.1,0.5
13685032.044176504,0.06753706932067871,0.016446828842163086,20,1,50,0.1,0.7
13841049.73085944,0.0672750473022461,0.0165250301361084,20,1,50,0.1,0.9
13819821.235624427,0.0678260326385498,0.01660895347595215,20,1,50,0.2,0.1
13726562.26618959,0.06729388236999512,0.01651620864868164,20,1,50,0.2,0.3
13809706.25268068,0.09485387802124023,0.016599178314208984,20,1,50,0.2,0.5
14434630.278551001,0.11110806465148926,0.016646862030029297,20,1,50,0.2,0.7
13468923.234751575,0.06781291961669922,0.016589879989624023,20,1,50,0.2,0.9
13699739.90747357,0.06766104698181152,0.01666402816772461,20,1,50,0.3,0.1
14172112.68065176,0.0885610580444336,0.01731586456298828,20,1,50,0.3,0.3
14012319.41134803,0.06739687919616699,0.016601085662841797,20,1,50,0.3,0.5
14247154.072175026,0.0679471492767334,0.016670942306518555,20,1,50,0.3,0.7
13339656.03999186,0.09315109252929688,0.016603946685791016,20,1,50,0.3,0.9
14365019.888610382,0.0675508975982666,0.016479015350341797,20,1,50,0.5,0.1
13631172.126652418,0.06740283966064453,0.016510009765625,20,1,50,0.5,0.3
13405914.264093008,0.0677940845489502,0.016637086868286133,20,1,50,0.5,0.5
13792943.306419715,0.0675668716430664,0.016607046127319336,20,1,50,0.5,0.7
13899945.665583903,0.06745409965515137,0.016551971435546875,20,1,50,0.5,0.9
13815951.609264862,0.06768298149108887,0.016529083251953125,20,1,50,0.8,0.1
13827897.34279174,0.09536600112915039,0.016528844833374023,20,1,50,0.8,0.3
14489119.252969757,0.06802797317504883,0.016582012176513672,20,1,50,0.8,0.5
13338617.427081136,0.06792783737182617,0.016694068908691406,20,1,50,0.8,0.7
14079190.610354265,0.09183192253112793,0.016579151153564453,20,1,50,0.8,0.9
14039677.46450605,0.09936380386352539,0.04305386543273926,20,1,100,0.1,0.1
13272688.552780928,0.15544486045837402,0.02324676513671875,20,1,100,0.1,0.3
13484058.473051215,0.18222999572753906,0.022726058959960938,20,1,100,0.1,0.5
13166384.77843158,0.13680291175842285,0.02270221710205078,20,1,100,0.1,0.7
13396614.610079383,0.11969995498657227,0.022676944732666016,20,1,100,0.1,0.9
14828579.389804851,0.09788298606872559,0.022585153579711914,20,1,100,0.2,0.1
13767609.758505588,0.09738802909851074,0.022730112075805664,20,1,100,0.2,0.3
13151475.31788491,0.16111302375793457,0.0225679874420166,20,1,100,0.2,0.5
13281837.485961404,0.17077898979187012,0.0228879451751709,20,1,100,0.2,0.7
12898404.71269728,0.13658905029296875,0.042819976806640625,20,1,100,0.2,0.9
15129712.156529363,0.2973051071166992,0.024920940399169922,20,1,100,0.3,0.1
13715656.956808714,0.10696291923522949,0.024921178817749023,20,1,100,0.3,0.3
13501328.33226776,0.1368110179901123,0.025146007537841797,20,1,100,0.3,0.5
13267341.437261386,0.10858011245727539,0.025259971618652344,20,1,100,0.3,0.7
13034775.973933654,0.10769295692443848,0.0251309871673584,20,1,100,0.3,0.9
14472228.28343584,0.1483159065246582,0.02513408660888672,20,1,100,0.5,0.1
13541645.265167655,0.1377549171447754,0.02501201629638672,20,1,100,0.5,0.3
13383875.670384487,0.1566181182861328,0.02478504180908203,20,1,100,0.5,0.5
