rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
141.20204267747985,0.06669807434082031,0.016726970672607422,20,1,50,0.2,0.3
147.6437129760509,0.06694579124450684,0.016638994216918945,20,1,50,0.2,0.5
155.778263338123,0.06693601608276367,0.01667308807373047,20,1,50,0.2,0.7
149.38172464761954,0.0672152042388916,0.01668691635131836,20,1,50,0.2,0.9
148.58101509503032,0.12648391723632812,0.016787052154541016,20,1,50,0.3,0.1
141.15875802742397,0.06701898574829102,0.01664900779724121,20,1,50,0.3,0.3
148.67318401729023,0.06707620620727539,0.016817808151245117,20,1,50,0.3,0.5
148.16154988344505,0.06703686714172363,0.016653060913085938,20,1,50,0.3,0.7
133.84104073591217,0.06716203689575195,0.016826868057250977,20,1,50,0.3,0.9
169.4638281669825,0.06709003448486328,0.016703128814697266,20,1,50,0.5,0.1
143.50254530313182,0.06715512275695801,0.016704082489013672,20,1,50,0.5,0.3
141.0087999518122,0.06681704521179199,0.016666173934936523,20,1,50,0.5,0.5
133.70461490870744,0.0670781135559082,0.016685962677001953,20,1,50,0.5,0.7
145.22046595048712,0.06698012351989746,0.016592025756835938,20,1,50,0.5,0.9
162.36077616072328,0.06695795059204102,0.016710996627807617,20,1,50,0.8,0.1
139.89219911635956,0.06714701652526855,0.016705989837646484,20,1,50,0.8,0.3
140.9383133423961,0.06715893745422363,0.016708850860595703,20,1,50,0.8,0.5
137.93937254464447,0.06674504280090332,0.01681804656982422,20,1,50,0.8,0.7
147.74233681867403,0.0673980712890625,0.016813039779663086,20,1,50,0.8,0.9
163.96392897560997,0.14931201934814453,0.02319502830505371,20,1,100,0.1,0.1
138.9687017531347,0.13243508338928223,0.05839991569519043,20,1,100,0.1,0.3
140.46587621041982,0.12105584144592285,0.023079872131347656,20,1,100,0.1,0.5
139.68760494348982,0.19162201881408691,0.027100086212158203,20,1,100,0.1,0.7
140.3493147417577,0.1145639419555664,0.022969961166381836,20,1,100,0.1,0.9
171.0489049060783,0.1260848045349121,0.02275395393371582,20,1,100,0.2,0.1
135.74237486525323,0.10893797874450684,0.022980928421020508,20,1,100,0.2,0.3
139.76727601720933,0.09691095352172852,0.023144960403442383,20,1,100,0.2,0.5
132.8909146794783,0.11886215209960938,0.022957801818847656,20,1,100,0.2,0.7
130.74406934558013,0.09699606895446777,0.02299785614013672,20,1,100,0.2,0.9
146.68671374207193,0.12324905395507812,0.02262592315673828,20,1,100,0.3,0.1
141.99895274298376,0.09629321098327637,0.022587060928344727,20,1,100,0.3,0.3
131.126277949915,0.0971989631652832,0.022550106048583984,20,1,100,0.3,0.5
141.95046919742563,0.0962369441986084,0.022564172744750977,20,1,100,0.3,0.7
142.03457586806047,0.09725403785705566,0.023017168045043945,20,1,100,0.3,0.9
181.15494437317236,0.09788703918457031,0.02280402183532715,20,1,100,0.5,0.1
141.0573699592952,0.09792494773864746,0.02313995361328125,20,1,100,0.5,0.3
136.54772312949393,0.09744882583618164,0.02283000946044922,20,1,100,0.5,0.5
